"","STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
"39838",32,3,2916,2766,36.154145,-115.253971
"39839",32,3,2919,4161,36.119185,-115.250741
"39840",32,3,2935,1529,36.12052,-115.22035
"39841",32,3,2936,3217,36.120467,-115.229262
"39842",32,3,2937,4583,36.133454,-115.212027
"39843",32,3,2938,1485,36.136241,-115.218696
"39844",32,3,2939,1771,36.135438,-115.252273
"39845",32,3,2940,3467,36.12555,-115.265327
"39846",32,3,2941,5215,36.107121,-115.248096
"39847",32,3,2942,4435,36.10588,-115.238684
"39848",32,3,2944,2950,36.104275,-115.27142
"39849",32,3,2946,2187,36.120459,-115.211928
"39850",32,3,2947,2706,36.133793,-115.234457
"39851",32,3,2948,3505,36.106553,-115.229505
"39852",32,3,2949,3200,36.12035,-115.238197
"39853",32,3,2950,4692,36.111393,-115.268057
"39854",32,3,2951,8296,36.136319,-115.27124
"39855",32,3,2952,2540,36.118413,-115.265417
"39856",32,3,2953,4159,36.107352,-115.257025
"39857",32,3,2954,4250,36.121673,-115.203181
"39858",32,3,2956,2697,36.110582,-115.193404
"39859",32,3,2957,1908,36.096127,-115.261294
"39860",32,3,2958,6033,36.096405,-115.234114
"39861",32,3,2961,2013,36.086234,-115.232215
"39862",32,3,2962,2010,36.091368,-115.19976
"39863",32,3,2964,4922,36.110764,-115.220202
"39864",32,3,2965,3314,36.104046,-115.216101
"39865",32,3,2966,5308,36.111108,-115.212534
"39866",32,3,2967,3668,36.096541,-115.22048
"39867",32,3,2968,2299,36.089626,-115.220667
"39868",32,3,2969,1337,36.090494,-115.212754
"39869",32,3,2970,3434,36.096531,-115.212644
"39870",32,3,2974,5014,36.083656,-115.269428
"39871",32,3,2975,5116,36.082812,-115.251713
"39872",32,3,2976,3919,36.054367,-115.256789
"39873",32,3,2977,3101,36.044866,-115.253574
"39874",32,3,2978,2556,36.03358,-115.259755
"39875",32,3,2979,2442,36.060739,-115.217931
"39876",32,3,2980,5661,36.05251,-115.234168
"39877",32,3,2981,4119,36.05246,-115.218702
"39878",32,3,2982,6955,36.045368,-115.230889
"39879",32,3,2983,2096,36.042507,-115.211351
"39880",32,3,2984,3684,36.035593,-115.231475
"39881",32,3,2985,4160,36.044772,-115.201868
"39882",32,3,2995,2706,36.121576,-115.192482
"39883",32,3,2996,4750,36.120388,-115.19699
"39884",32,3,3001,3698,36.169697,-115.232233
"39885",32,3,3003,5301,36.184206,-115.251794
"39886",32,3,3004,2127,36.176207,-115.254622
"39887",32,3,3005,3480,36.170002,-115.251322
"39888",32,3,3006,3397,36.162672,-115.251109
"39889",32,3,3102,5265,36.177233,-115.232536
"39890",32,3,3103,3625,36.184565,-115.228783
"39891",32,3,3104,4258,36.184741,-115.238953
"39892",32,3,3204,5823,36.256131,-115.264274
"39893",32,3,3208,2899,36.239928,-115.269138
"39894",32,3,3210,2446,36.210198,-115.328994
"39895",32,3,3211,2997,36.215141,-115.295919
"39896",32,3,3213,1951,36.209154,-115.311554
"39897",32,3,3214,1951,36.206195,-115.287375
"39898",32,3,3215,4213,36.199894,-115.270922
"39899",32,3,3218,5352,36.195912,-115.294174
"39900",32,3,3219,6137,36.192423,-115.272941
"39901",32,3,3220,6066,36.18478,-115.270257
"39902",32,3,3222,4622,36.184032,-115.320933
"39903",32,3,3223,2972,36.176666,-115.308836
"39904",32,3,3226,2290,36.163452,-115.302149
"39905",32,3,3227,3856,36.1652,-115.326627
"39906",32,3,3228,3684,36.299824,-115.295926
"39907",32,3,3229,2070,36.310975,-115.303184
"39908",32,3,3230,6112,36.303096,-115.313364
"39909",32,3,3231,4456,36.288981,-115.324226
"39910",32,3,3232,5249,36.265572,-115.29693
"39911",32,3,3233,3648,36.287723,-115.300498
"39912",32,3,3234,3690,36.289636,-115.292606
"39913",32,3,3235,2401,36.284462,-115.279744
"39914",32,3,3236,2172,36.266303,-115.270189
"39915",32,3,3237,3669,36.240989,-115.327602
"39916",32,3,3238,5306,36.230019,-115.324474
"39917",32,3,3239,3290,36.223882,-115.321
"39918",32,3,3240,3612,36.232325,-115.303179
"39919",32,3,3241,3728,36.222288,-115.305616
"39920",32,3,3242,1792,36.240155,-115.290574
"39921",32,3,3243,5016,36.23002,-115.286681
"39922",32,3,3244,3734,36.222523,-115.290862
"39923",32,3,3245,5159,36.229967,-115.270964
"39924",32,3,3246,3882,36.222435,-115.270854
"39925",32,3,3247,3628,36.212679,-115.265234
"39926",32,3,3248,2902,36.211076,-115.274938
"39927",32,3,3249,3406,36.188043,-115.333829
"39928",32,3,3250,4994,36.176961,-115.331215
"39929",32,3,3251,2300,36.198292,-115.317615
"39930",32,3,3252,4246,36.197956,-115.306499
"39931",32,3,3253,3542,36.168976,-115.273367
"39932",32,3,3254,3371,36.174064,-115.268758
"39933",32,3,3260,3454,36.162298,-115.268847
"39934",32,3,3261,2489,36.163318,-115.27764
"39935",32,3,3262,2797,36.19856,-115.331308
"39936",32,3,3303,4769,36.269039,-115.25159
"39937",32,3,3305,5377,36.255864,-115.236864
"39938",32,3,3306,4018,36.254489,-115.215782
"39939",32,3,3307,6242,36.267316,-115.215136
"39940",32,3,3308,2911,36.268932,-115.231646
"39941",32,3,3309,3898,36.287301,-115.214425
"39942",32,3,3310,4724,36.298351,-115.238118
"39943",32,3,3311,3288,36.298192,-115.214081
"39944",32,3,3312,3919,36.311184,-115.221547
"39945",32,3,3313,3010,36.31023,-115.210546
"39946",32,3,3314,6547,36.319984,-115.250562
"39947",32,3,3315,4155,36.311082,-115.287349
"39948",32,3,3316,5594,36.321982,-115.292234
"39949",32,3,3317,3068,36.305597,-115.28462
"39950",32,3,3318,5112,36.299656,-115.274221
"39951",32,3,3319,5729,36.300055,-115.265036
"39952",32,3,3320,4263,36.286775,-115.264197
"39953",32,3,3321,2551,36.29578,-115.252645
"39954",32,3,3408,4883,36.239328,-115.253335
"39955",32,3,3409,5109,36.238718,-115.240758
"39956",32,3,3410,5019,36.242573,-115.221002
"39957",32,3,3411,4037,36.225868,-115.251482
"39958",32,3,3412,4420,36.227505,-115.241442
"39959",32,3,3413,5001,36.223511,-115.22353
"39960",32,3,3414,2412,36.230519,-115.214317
"39961",32,3,3415,6384,36.207744,-115.238833
"39962",32,3,3416,3041,36.214183,-115.234047
"39963",32,3,3418,4121,36.200022,-115.250259
"39964",32,3,3419,6588,36.199979,-115.23173
"39965",32,3,3420,4080,36.199248,-115.218306
"39966",32,3,3421,3301,36.191797,-115.251923
"39967",32,3,3422,5327,36.192216,-115.232639
"39968",32,3,3423,6220,36.189218,-115.218799
"39969",32,3,3426,3140,36.211014,-115.219446
"39970",32,3,3427,3908,36.210293,-115.210588
"39971",32,3,3428,1919,36.19956,-115.202509
"39972",32,3,3429,5076,36.192634,-115.200329
"39973",32,3,3430,2517,36.192618,-115.174361
"39974",32,3,3431,3292,36.192363,-115.183177
"39975",32,3,3500,2595,36.1988,-115.158526
"39976",32,3,3607,7220,36.253368,-115.163115
"39977",32,3,3609,4295,36.239389,-115.197664
"39978",32,3,3610,5504,36.239582,-115.179769
"39979",32,3,3612,6777,36.224538,-115.199366
"39980",32,3,3613,6475,36.224922,-115.181105
"39981",32,3,3615,2684,36.243395,-115.126852
"39982",32,3,3616,5430,36.201409,-115.170596
"39983",32,3,3617,1837,36.206955,-115.156045
"39984",32,3,3618,7510,36.293946,-115.197747
"39985",32,3,3619,3006,36.289271,-115.189787
"39986",32,3,3620,5019,36.28235,-115.178288
"39987",32,3,3621,3002,36.300701,-115.179487
"39988",32,3,3622,5752,36.280964,-115.154725
"39989",32,3,3623,4746,36.280456,-115.121585
"39990",32,3,3624,5728,36.270475,-115.127909
"39991",32,3,3625,6727,36.253122,-115.126723
"39992",32,3,3626,3789,36.263974,-115.10753
"39993",32,3,3627,4443,36.272446,-115.107513
"39994",32,3,3628,7841,36.26864,-115.088765
"39995",32,3,3629,5789,36.267524,-115.196942
"39996",32,3,3630,5978,36.255423,-115.200354
"39997",32,3,3631,3385,36.268773,-115.184055
"39998",32,3,3632,2830,36.270524,-115.175215
"39999",32,3,3633,3707,36.254514,-115.184807
"40000",32,3,3634,4159,36.253393,-115.175108
"40001",32,3,3635,5577,36.268285,-115.165909
"40002",32,3,3636,2614,36.271208,-115.157414
"40003",32,3,3637,4308,36.272698,-115.143448
"40004",32,3,3638,3076,36.266216,-115.14433
"40005",32,3,3639,3678,36.258203,-115.14569
"40006",32,3,3640,4389,36.242823,-115.15254
"40007",32,3,3641,5385,36.239717,-115.143246
"40008",32,3,3642,3782,36.22703,-115.146508
"40009",32,3,3643,4781,36.228512,-115.161672
"40010",32,3,3644,4517,36.221654,-115.161793
"40011",32,3,3700,3527,36.203553,-115.146852
"40012",32,3,3800,4574,36.197026,-115.132229
"40013",32,3,4000,3634,36.191227,-115.12365
"40014",32,3,4100,5840,36.191994,-115.107166
"40015",32,3,4200,5309,36.202411,-115.102189
"40016",32,3,4301,1922,36.204804,-115.110541
"40017",32,3,4302,4175,36.199788,-115.111461
"40018",32,3,4401,3060,36.207276,-115.11687
"40019",32,3,4402,4653,36.206177,-115.127771
"40020",32,3,4500,4798,36.213326,-115.117208
"40021",32,3,4601,4747,36.221609,-115.113583
"40022",32,3,4602,3232,36.217311,-115.10257
"40023",32,3,4703,5200,36.23512,-115.07178
"40024",32,3,4707,3037,36.198691,-115.093764
"40025",32,3,4709,5513,36.191376,-115.070409
"40026",32,3,4710,6351,36.191982,-115.090359
"40027",32,3,4712,5911,36.225944,-115.067341
"40028",32,3,4713,3958,36.214523,-115.091467
"40029",32,3,4714,6367,36.225788,-115.093894
"40030",32,3,4715,6027,36.236035,-115.088217
"40031",32,3,4716,3293,36.229054,-115.084491
"40032",32,3,4717,3364,36.206508,-115.090972
"40033",32,3,4907,3684,36.1662,-115.036415
"40034",32,3,4910,3105,36.151521,-115.04518
"40035",32,3,4911,4220,36.139926,-115.057106
"40036",32,3,4912,6023,36.154104,-115.053487
"40037",32,3,4914,2635,36.177843,-115.052524
"40038",32,3,4915,3204,36.185001,-115.050533
"40039",32,3,4916,2550,36.19261,-115.05047
"40040",32,3,4917,3114,36.192592,-115.035823
"40041",32,3,4918,4104,36.184879,-115.035389
"40042",32,3,4919,4590,36.177732,-115.035538
"40043",32,3,4920,5205,36.170277,-115.05348
"40044",32,3,4921,6160,36.162924,-115.0539
"40045",32,3,4923,4339,36.154802,-115.033529
"40046",32,3,4924,3958,36.148531,-115.060045
"40047",32,3,4925,6274,36.15026,-115.038975
"40048",32,3,4926,3819,36.141713,-115.038082
"40049",32,3,5005,3880,36.122611,-115.061211
"40050",32,3,5006,4771,36.133839,-115.060382
"40051",32,3,5007,2517,36.124079,-115.052546
"40052",32,3,5010,4962,36.092557,-115.048969
"40053",32,3,5011,3527,36.095638,-115.058938
"40054",32,3,5012,2858,36.104131,-115.040521
"40055",32,3,5013,3616,36.126328,-115.033125
"40056",32,3,5014,5255,36.107301,-115.052268
"40057",32,3,5015,3977,36.118452,-115.039703
"40058",32,3,5016,5118,36.098107,-115.0338
"40059",32,3,5017,4392,36.09011,-115.026647
"40060",32,3,5101,7647,36.074023,-115.05394
"40061",32,3,5102,4678,36.062534,-115.088365
"40062",32,3,5103,5017,36.063428,-115.077649
"40063",32,3,5104,3182,36.061697,-115.064919
"40064",32,3,5105,8423,36.069393,-115.030675
"40065",32,3,5106,2956,36.053943,-115.076904
"40066",32,3,5107,4245,36.050666,-115.061434
"40067",32,3,5108,3293,36.051146,-115.051764
"40068",32,3,5109,7123,36.047659,-115.037368
"40069",32,3,5200,3908,36.032532,-114.987608
"40070",32,3,5311,2681,36.045666,-115.113996
"40071",32,3,5312,2755,36.048299,-115.104347
"40072",32,3,5313,6329,36.048615,-115.091232
"40073",32,3,5314,2672,36.04644,-115.075937
"40074",32,3,5315,5059,36.03782,-115.056966
"40075",32,3,5316,4092,36.038227,-115.108933
"40076",32,3,5317,5035,36.035095,-115.091671
"40077",32,3,5318,3199,36.036568,-115.076477
"40078",32,3,5319,2636,36.027086,-115.107444
"40079",32,3,5320,2754,36.031138,-115.107273
"40080",32,3,5321,3568,36.029601,-115.073822
"40081",32,3,5322,1319,36.01334,-115.112516
"40082",32,3,5333,2504,36.022765,-115.071034
"40083",32,3,5335,4704,36.021537,-114.990477
"40084",32,3,5336,4007,36.02172,-114.966829
"40085",32,3,5337,2975,36.016572,-115.071289
"40086",32,3,5338,1971,36.009484,-115.074133
"40087",32,3,5341,2357,36.007569,-114.981503
"40088",32,3,5342,3152,36.007216,-114.970871
"40089",32,3,5343,4170,36.005554,-114.954263
"40090",32,3,5346,4186,35.996137,-115.111213
"40091",32,3,5347,5009,35.979525,-115.123304
"40092",32,3,5348,4607,35.983793,-115.11565
"40093",32,3,5349,4130,36.010701,-115.101018
"40094",32,3,5350,3297,36.012665,-115.088299
"40095",32,3,5351,4400,36.000891,-115.09447
"40096",32,3,5352,3145,36.020823,-115.056763
"40097",32,3,5353,3815,36.026071,-115.039179
"40098",32,3,5354,5062,36.027078,-115.019508
"40099",32,3,5355,4919,35.995154,-115.084835
"40100",32,3,5356,2342,36.012169,-115.054224
"40101",32,3,5357,6211,36.011672,-115.017389
"40102",32,3,5358,3021,35.989946,-114.991126
"40103",32,3,5359,6977,35.994319,-114.981894
"40104",32,3,5360,4111,35.991282,-114.940303
"40105",32,3,5421,3370,36.054299,-114.962625
"40106",32,3,5422,4144,36.043655,-114.967855
"40107",32,3,5423,4354,36.035119,-114.9638
"40108",32,3,5432,5586,36.020718,-114.948562
"40109",32,3,5433,4697,36.006625,-114.933879
"40110",32,3,5434,4809,36.040123,-114.953083
"40111",32,3,5435,3415,36.021178,-114.936667
"40112",32,3,5436,7266,36.077597,-115.003938
"40113",32,3,5437,2981,36.091065,-114.938434
"40114",32,3,5438,2599,36.05134,-114.987815
"40115",32,3,5439,3864,36.063694,-115.000092
"40116",32,3,5501,4259,35.98297,-114.844879
"40117",32,3,5502,4311,35.972697,-114.826354
"40118",32,3,5503,3054,35.972857,-114.834658
"40119",32,3,5504,3394,35.964459,-114.83577
"40120",32,3,5607,3762,36.801834,-114.080462
"40121",32,3,5612,1488,36.540679,-114.445147
"40122",32,3,5613,4657,36.565885,-114.475609
"40123",32,3,5614,1845,36.800077,-114.092994
"40124",32,3,5615,1645,36.792363,-114.109827
"40125",32,3,5702,3226,35.138646,-114.616967
"40126",32,3,5703,1440,35.49218,-115.036758
"40127",32,3,5704,2114,35.13644,-114.625848
"40128",32,3,5705,2206,35.121842,-114.647154
"40129",32,3,5711,4348,35.980286,-115.087696
"40130",32,3,5712,7701,35.941844,-115.115672
"40131",32,3,5713,4880,35.932394,-115.092952
"40132",32,3,5714,5946,35.957761,-115.106113
"40133",32,3,5715,4291,35.963236,-115.084599
"40134",32,3,5716,3585,35.945933,-115.086325
"40135",32,3,5803,4637,36.152582,-115.309993
"40136",32,3,5804,4742,36.152647,-115.299436
"40137",32,3,5805,2961,36.15099,-115.288612
"40138",32,3,5806,4039,36.138715,-115.310485
"40139",32,3,5807,4275,36.137922,-115.301794
"40140",32,3,5808,3385,36.135551,-115.293142
"40141",32,3,5809,3905,36.13576,-115.282455
"40142",32,3,5811,8046,36.123819,-115.305932
"40143",32,3,5813,4019,36.107693,-115.282257
"40144",32,3,5818,990,36.571418,-115.671826
"40145",32,3,5822,5191,36.165863,-115.346944
"40146",32,3,5823,3475,36.16674,-115.363631
"40147",32,3,5824,3673,36.175863,-115.346211
"40148",32,3,5825,5606,36.126753,-115.289297
"40149",32,3,5826,3845,36.118943,-115.289195
"40150",32,3,5827,6125,35.938625,-115.407666
"40151",32,3,5828,6704,36.005209,-115.290779
"40152",32,3,5829,6350,36.016334,-115.288841
"40153",32,3,5830,3206,36.016543,-115.269842
"40154",32,3,5831,3259,36.00472,-115.25244
"40155",32,3,5832,2916,35.989121,-115.250379
"40156",32,3,5833,5171,36.010011,-115.221671
"40157",32,3,5834,3113,36.020075,-115.196662
"40158",32,3,5835,3769,35.99459,-115.216236
"40159",32,3,5836,3692,35.988324,-115.213247
"40160",32,3,5837,4004,35.992107,-115.19564
"40161",32,3,5838,5581,35.988299,-115.186073
"40162",32,3,5839,3723,35.981986,-115.212296
"40163",32,3,5840,8528,36.033273,-115.296333
"40164",32,3,5841,4153,36.145944,-115.344386
"40165",32,3,5842,1792,36.121786,-115.337545
"40166",32,3,5843,2732,36.148735,-115.320792
"40167",32,3,5844,6462,36.136358,-115.328469
"40168",32,3,5845,4192,36.132392,-115.318732
"40169",32,3,5846,4572,36.101088,-115.321501
"40170",32,3,5847,1675,36.10423,-115.310795
"40171",32,3,5848,4191,36.106343,-115.302321
"40172",32,3,5849,3417,36.108438,-115.292049
"40173",32,3,5850,4050,36.091663,-115.310927
"40174",32,3,5851,5444,36.091928,-115.299973
"40175",32,3,5852,4469,36.075419,-115.310773
"40176",32,3,5853,7757,36.073343,-115.302246
"40177",32,3,5854,7988,36.060437,-115.2882
"40178",32,3,5855,5480,36.049982,-115.290522
"40179",32,3,5856,3264,36.040013,-115.286002
"40180",32,3,5902,1433,36.675576,-114.671316
"40181",32,3,5903,2151,36.819866,-114.076478
"40182",32,3,5904,1738,36.821433,-114.110249
"40183",32,3,5905,2484,36.825311,-114.056515
"40184",32,3,6001,4289,36.246126,-115.064261
"40185",32,3,6103,2913,36.194407,-115.019115
"40186",32,3,6104,3399,36.157255,-115.010741
"40187",32,3,6201,4074,36.200051,-115.05531
"40188",32,3,6202,3771,36.199361,-115.034892
"40189",32,3,6203,2740,36.206277,-115.035613
"40190",32,3,6204,4690,36.210475,-115.031825
"40191",32,3,6700,719,36.116266,-115.16331
"40192",32,3,6800,4543,36.095181,-115.143764
"40193",32,3,6900,1645,36.082715,-115.100234
"40194",32,3,7100,3130,36.200568,-115.074792
"40195",32,3,7200,4348,36.194717,-115.020419
"40196",32,3,7500,6314,36.441775,-115.512649
"40197",32,3,7600,4247,36.734077,-114.199247
"40198",32,3,7800,2757,36.238788,-115.050383
"40199",32,5,1000,2748,38.905737,-119.731556
"40200",32,5,1100,5398,38.888747,-119.733963
"40201",32,5,1200,2970,38.902962,-119.751873
"40202",32,5,1300,1725,38.911458,-119.820532
"40203",32,5,1400,2975,38.959108,-119.772586
"40204",32,5,1500,5656,38.939209,-119.740526
"40205",32,5,1600,1591,39.029929,-119.944372
"40206",32,5,1700,1601,38.980273,-119.937421
"40207",32,5,1800,2152,38.973861,-119.910419
"40208",32,5,1900,1343,39.035356,-119.826346
"40209",32,5,2000,3354,39.090831,-119.782723
"40210",32,5,2100,1962,39.089473,-119.769536
"40211",32,5,2200,6657,39.03881,-119.733086
"40212",32,5,2300,3615,38.920112,-119.680981
"40213",32,5,2400,1553,38.829877,-119.641626
"40214",32,5,2500,1697,38.733777,-119.515935
"40215",32,5,990000,0,39.049695,-119.975373
"40216",32,7,950200,2027,41.029803,-115.012306
"40217",32,7,950701,5342,40.841674,-115.793287
"40218",32,7,950702,5411,40.895711,-115.726493
"40219",32,7,950800,1599,40.839533,-115.762958
"40220",32,7,950900,2343,40.833919,-115.777331
"40221",32,7,951000,1485,40.829725,-115.767802
"40222",32,7,951201,4185,40.714729,-115.578815
"40223",32,7,951202,3622,40.774573,-115.746544
"40224",32,7,951300,2867,40.832806,-115.749638
"40225",32,7,951401,4238,40.82581,-115.678972
"40226",32,7,951402,5852,40.756252,-115.589428
"40227",32,7,951500,4782,40.766019,-114.08813
"40228",32,7,951600,2396,40.716492,-116.107515
"40229",32,7,951700,2669,41.898732,-115.390229
"40230",32,9,950100,783,37.708803,-117.677756
"40231",32,11,100,1987,39.866898,-116.147686
"40232",32,13,10500,6116,41.126601,-117.806187
"40233",32,13,10600,2278,41.074281,-117.644155
"40234",32,13,10701,4588,40.964603,-117.727011
"40235",32,13,10702,3546,40.939015,-117.727941
"40236",32,15,300,5775,40.520911,-116.94321
"40237",32,17,950100,2684,37.880904,-114.411081
"40238",32,17,950200,2661,37.498049,-114.878732
"40239",32,19,960101,10653,39.590093,-119.201999
"40240",32,19,960102,7143,39.598012,-119.238235
